Null value: -9999.9	
Date (GMT)	Sea Temperature(ºC)
2023 04 09 22	17.748
2023 04 09 23	17.728
2023 04 10 00	17.705
2023 04 10 01	17.679
2023 04 10 02	17.652
2023 04 10 03	17.619
2023 04 10 04	17.581
2023 04 10 05	17.537
2023 04 10 06	17.488
2023 04 10 07	17.447
2023 04 10 08	17.424
2023 04 10 09	17.438
2023 04 10 10	17.522
2023 04 10 11	17.671
2023 04 10 12	17.805
2023 04 10 13	17.907
2023 04 10 14	17.933
2023 04 10 15	17.942
2023 04 10 16	17.915
2023 04 10 17	17.845
2023 04 10 18	17.779
2023 04 10 19	17.726
2023 04 10 20	17.665
2023 04 10 21	17.615
2023 04 10 22	17.588
2023 04 10 23	17.578
2023 04 11 00	17.571
2023 04 11 01	17.557
2023 04 11 02	17.534
2023 04 11 03	17.508
2023 04 11 04	17.483
2023 04 11 05	17.462
2023 04 11 06	17.444
2023 04 11 07	17.442
2023 04 11 08	17.461
2023 04 11 09	17.51
2023 04 11 10	17.605
2023 04 11 11	17.717
2023 04 11 12	17.813
2023 04 11 13	17.885
2023 04 11 14	17.944
2023 04 11 15	17.986
2023 04 11 16	17.989
2023 04 11 17	17.958
2023 04 11 18	17.906
2023 04 11 19	17.855
2023 04 11 20	17.799
2023 04 11 21	17.741
2023 04 11 22	17.693
2023 04 11 23	17.661
2023 04 12 00	17.424
2023 04 12 01	17.404
2023 04 12 02	17.387
2023 04 12 03	17.366
2023 04 12 04	17.343
2023 04 12 05	17.316
2023 04 12 06	17.297
2023 04 12 07	17.296
2023 04 12 08	17.318
2023 04 12 09	17.36
2023 04 12 10	17.439
2023 04 12 11	17.517
2023 04 12 12	17.582
2023 04 12 13	17.643
2023 04 12 14	17.697
2023 04 12 15	17.731
2023 04 12 16	17.739
2023 04 12 17	17.721
2023 04 12 18	17.678
2023 04 12 19	17.622
2023 04 12 20	17.584
2023 04 12 21	17.573
2023 04 12 22	17.574
2023 04 12 23	17.563
2023 04 13 00	17.534
2023 04 13 01	17.493
2023 04 13 02	17.449
2023 04 13 03	17.405
2023 04 13 04	17.362
2023 04 13 05	17.319
2023 04 13 06	17.278
2023 04 13 07	17.246
2023 04 13 08	17.231
2023 04 13 09	17.234
2023 04 13 10	17.26
2023 04 13 11	17.328
2023 04 13 12	17.473
2023 04 13 13	17.67
2023 04 13 14	17.832
2023 04 13 15	17.818
2023 04 13 16	17.824
2023 04 13 17	17.843
2023 04 13 18	17.873
2023 04 13 19	17.883
2023 04 13 20	17.842
2023 04 13 21	17.76
2023 04 13 22	17.671
2023 04 13 23	17.581
2023 04 15 00	17.151
2023 04 15 01	17.113
2023 04 15 02	17.101
2023 04 15 03	17.113
2023 04 15 04	17.138
2023 04 15 05	17.158
2023 04 15 06	17.159
2023 04 15 07	17.137
2023 04 15 08	17.106
2023 04 15 09	17.084
2023 04 15 10	17.097
2023 04 15 11	17.191
2023 04 15 12	17.35
2023 04 15 13	17.496
2023 04 15 14	17.425
2023 04 15 15	17.336
2023 04 15 16	17.242
2023 04 15 17	17.154
2023 04 15 18	17.096
2023 04 15 19	17.071
2023 04 15 20	16.989
2023 04 15 21	16.878
2023 04 15 22	16.793
2023 04 15 23	16.72
2023 04 16 00	16.662
2023 04 16 01	16.617
2023 04 16 02	16.58
2023 04 16 03	16.552
2023 04 16 04	16.534
2023 04 16 05	16.522
2023 04 16 06	16.52
2023 04 16 07	16.531
2023 04 16 08	16.557
2023 04 16 09	16.588
2023 04 16 10	16.626
2023 04 16 11	16.68
2023 04 16 12	16.759
2023 04 16 13	16.881
2023 04 16 14	17.067
2023 04 16 15	17.241
2023 04 16 16	17.338
2023 04 16 17	17.412
2023 04 16 18	17.444
2023 04 16 19	17.429
2023 04 16 20	17.377
2023 04 16 21	17.303
2023 04 16 22	17.227
2023 04 16 23	17.158
2023 04 17 00	17.093
2023 04 17 01	17.037
2023 04 17 02	16.992
2023 04 17 03	16.964
2023 04 17 04	16.956
2023 04 17 05	16.966
2023 04 17 06	16.984
2023 04 17 07	17.006
2023 04 17 08	17.037
2023 04 17 09	17.078
2023 04 17 10	17.139
2023 04 17 11	17.231
2023 04 17 12	17.364
2023 04 17 13	17.525
2023 04 17 14	17.692
2023 04 17 15	17.805
2023 04 17 16	17.829
2023 04 17 17	17.812
2023 04 17 18	17.76
2023 04 17 19	17.685
2023 04 17 20	17.61
2023 04 17 21	17.553
2023 04 17 22	17.519
2023 04 17 23	17.498
2023 04 18 00	17.474
2023 04 18 01	17.454
2023 04 18 02	17.433
2023 04 18 03	17.42
2023 04 18 04	17.412
2023 04 18 05	17.411
2023 04 18 06	17.403
2023 04 18 07	17.407
2023 04 18 08	17.425
2023 04 18 09	17.459
2023 04 18 10	17.526
2023 04 18 11	17.658
2023 04 18 12	17.854
2023 04 18 13	18.069
2023 04 18 14	18.276
2023 04 18 15	18.45
2023 04 18 16	18.51
2023 04 18 17	18.376
2023 04 18 18	18.246
2023 04 18 19	18.156
2023 04 18 20	18.082
2023 04 18 21	18.009
2023 04 18 22	17.946
2023 04 18 23	17.899
2023 04 19 00	17.788
2023 04 19 01	17.779
2023 04 19 02	17.788
2023 04 19 03	17.814
2023 04 19 04	17.847
2023 04 19 05	17.879
2023 04 19 06	17.901
2023 04 19 07	17.924
2023 04 19 08	17.949
2023 04 19 09	17.985
2023 04 19 10	18.041
2023 04 19 11	18.148
2023 04 19 12	18.311
2023 04 19 13	18.468
2023 04 19 14	18.509
2023 04 19 15	18.56
2023 04 19 16	18.621
2023 04 19 17	18.613
2023 04 19 18	18.516
2023 04 19 19	18.414
2023 04 19 20	18.336
2023 04 19 21	18.284
2023 04 19 22	18.247
2023 04 19 23	18.221
2023 04 20 00	18.202
2023 04 20 01	18.191
2023 04 20 02	18.18
2023 04 20 03	18.166
2023 04 20 04	18.142
2023 04 20 05	18.115
2023 04 20 06	18.097
2023 04 20 07	18.075
2023 04 20 08	18.067
2023 04 20 09	18.088
2023 04 20 10	18.171
2023 04 20 11	18.297
2023 04 20 12	18.439
2023 04 20 13	18.596
2023 04 20 14	18.744
2023 04 20 15	18.853
2023 04 20 16	18.904
2023 04 20 17	18.839
2023 04 20 18	18.711
2023 04 20 19	18.561
2023 04 20 20	18.446
2023 04 20 21	18.372
2023 04 20 22	18.327
2023 04 20 23	18.3
2023 04 21 00	18.284
2023 04 21 01	18.262
2023 04 21 02	18.24
2023 04 21 03	18.218
2023 04 21 04	18.194
2023 04 21 05	18.168
2023 04 21 06	18.144
2023 04 21 07	18.128
2023 04 21 08	18.129
2023 04 21 09	18.157
2023 04 21 10	18.204
2023 04 21 11	18.257
2023 04 21 12	18.316
2023 04 21 13	18.383
2023 04 21 14	18.434
2023 04 21 15	18.451
2023 04 21 16	18.441
2023 04 21 17	18.413
2023 04 21 18	18.376
2023 04 21 19	18.334
2023 04 21 20	18.296
2023 04 21 21	18.265
2023 04 21 22	18.241
2023 04 21 23	18.22
2023 04 22 00	18.201
2023 04 22 01	18.183
2023 04 22 02	18.163
2023 04 22 03	18.145
2023 04 22 04	18.126
2023 04 22 05	18.1
2023 04 22 06	18.074
2023 04 22 07	18.054
2023 04 22 08	18.05
2023 04 22 09	18.075
2023 04 22 10	18.153
2023 04 22 11	18.319
2023 04 22 12	18.521
2023 04 22 13	18.639
2023 04 22 14	18.661
2023 04 22 15	18.676
2023 04 22 16	18.657
2023 04 22 17	18.622
2023 04 22 18	18.584
2023 04 22 19	18.531
2023 04 22 20	18.473
2023 04 22 21	18.415
2023 04 22 22	18.357
2023 04 22 23	18.301
2023 04 23 00	18.255
2023 04 23 01	18.215
2023 04 23 02	18.178
2023 04 23 03	18.145
2023 04 23 04	18.116
2023 04 23 05	18.09
2023 04 23 06	18.073
2023 04 23 07	18.069
2023 04 23 08	18.083
2023 04 23 09	18.123
2023 04 23 10	18.214
2023 04 23 11	18.382
2023 04 23 12	18.566
2023 04 23 13	18.737
2023 04 23 14	18.822
2023 04 23 15	18.677
2023 04 23 16	18.616
2023 04 23 17	18.58
2023 04 23 18	18.529
2023 04 23 19	18.479
2023 04 23 20	18.432
2023 04 23 21	18.386
2023 04 23 22	18.314
2023 04 23 23	18.237
2023 04 24 00	18.186
2023 04 24 01	18.152
2023 04 24 02	18.128
2023 04 24 03	18.108
2023 04 24 04	18.091
2023 04 24 05	18.076
2023 04 24 06	18.065
2023 04 24 07	18.064
2023 04 24 08	18.079
2023 04 24 09	18.122
2023 04 24 10	18.23
2023 04 24 11	18.412
2023 04 24 12	18.607
2023 04 24 13	18.792
2023 04 24 14	18.945
2023 04 24 15	18.982
2023 04 24 16	18.833
2023 04 24 17	18.755
2023 04 24 18	18.686
2023 04 24 19	18.617
2023 04 24 20	18.57
2023 04 24 21	18.536
2023 04 24 22	18.51
2023 04 24 23	18.48
2023 04 25 00	18.451
2023 04 25 01	18.417
2023 04 25 02	18.383
2023 04 25 03	18.353
2023 04 25 04	18.327
2023 04 25 05	18.304
2023 04 25 06	18.286
2023 04 25 07	18.276
2023 04 25 08	18.284
2023 04 25 09	18.321
2023 04 25 10	18.42
2023 04 25 11	18.616
2023 04 25 12	18.854
2023 04 25 13	19.099
2023 04 25 14	19.315
2023 04 25 15	19.403
2023 04 25 16	19.223
2023 04 25 17	19.142
2023 04 25 18	19.075
2023 04 25 19	18.999
2023 04 25 20	18.94
2023 04 25 21	18.896
2023 04 25 22	18.865
2023 04 25 23	18.823
2023 04 26 00	18.499
2023 04 26 01	18.456
2023 04 26 02	18.414
2023 04 26 03	18.375
2023 04 26 04	18.344
2023 04 26 05	18.316
2023 04 26 06	18.29
2023 04 26 07	18.273
2023 04 26 08	18.276
2023 04 26 09	18.314
2023 04 26 10	18.421
2023 04 26 11	18.608
2023 04 26 12	18.83
2023 04 26 13	19.069
2023 04 26 14	19.301
2023 04 26 15	19.478
2023 04 26 16	19.553
2023 04 26 17	19.524
2023 04 26 18	19.415
2023 04 26 19	19.239
2023 04 26 20	19.044
2023 04 26 21	18.868
2023 04 26 22	18.783
2023 04 26 23	18.738
2023 04 27 00	18.717
2023 04 27 01	18.699
2023 04 27 02	18.677
2023 04 27 03	18.648
2023 04 27 04	18.611
2023 04 27 05	18.563
2023 04 27 06	18.51
2023 04 27 07	18.472
2023 04 27 08	18.47
2023 04 27 09	18.528
2023 04 27 10	18.654
2023 04 27 11	18.829
2023 04 27 12	19.03
2023 04 27 13	19.237
2023 04 27 14	19.444
2023 04 27 15	19.614
2023 04 27 16	19.691
2023 04 27 17	19.662
2023 04 27 18	19.544
2023 04 27 19	19.382
2023 04 27 20	19.233
2023 04 27 21	19.135
2023 04 27 22	19.085
2023 04 27 23	19.068
2023 04 28 00	19.062
2023 04 28 01	19.056
2023 04 28 02	19.045
2023 04 28 03	19.006
2023 04 28 04	18.959
2023 04 28 05	18.904
2023 04 28 06	18.842
2023 04 28 07	18.793
2023 04 28 08	18.796
2023 04 28 09	18.87
2023 04 28 10	19.024
2023 04 28 11	19.246
2023 04 28 12	19.507
2023 04 28 13	19.746
2023 04 28 14	19.932
2023 04 28 15	20.036
2023 04 28 16	20.055
2023 04 28 17	20.001
2023 04 28 18	19.893
2023 04 28 19	19.776
2023 04 28 20	19.669
2023 04 28 21	19.587
2023 04 28 22	19.53
2023 04 28 23	19.482
2023 04 29 00	19.447
2023 04 29 01	19.413
2023 04 29 02	19.373
2023 04 29 03	19.326
2023 04 29 04	19.278
2023 04 29 05	19.231
2023 04 29 06	19.193
2023 04 29 07	19.174
2023 04 29 08	19.187
2023 04 29 09	19.239
2023 04 29 10	19.31
2023 04 29 11	19.424
2023 04 29 12	19.514
2023 04 29 13	19.541
2023 04 29 14	19.565
2023 04 29 15	19.584
2023 04 29 16	19.593
2023 04 29 17	19.604
2023 04 29 18	19.62
2023 04 29 19	19.628
2023 04 29 20	19.619
2023 04 29 21	19.571
2023 04 29 22	19.503
2023 04 29 23	19.429
2023 04 30 00	19.351
2023 04 30 01	19.279
2023 04 30 02	19.214
2023 04 30 03	19.16
2023 04 30 04	19.114
2023 04 30 05	19.076
2023 04 30 06	19.047
2023 04 30 07	19.032
2023 04 30 08	19.026
2023 04 30 09	19.029
2023 04 30 10	19.064
2023 04 30 11	19.179
2023 04 30 12	19.296
2023 04 30 13	19.361
2023 04 30 14	19.398
2023 04 30 15	19.43
2023 04 30 16	19.444
2023 04 30 17	19.428
2023 04 30 18	19.386
2023 04 30 19	19.341
2023 04 30 20	19.309
2023 04 30 21	19.286
2023 04 30 22	19.262
2023 04 30 23	19.226
2023 05 01 00	19.183
2023 05 01 01	19.135
2023 05 01 02	19.087
2023 05 01 03	19.042
2023 05 01 04	19.002
2023 05 01 05	18.97
2023 05 01 06	18.95
2023 05 01 07	18.956
2023 05 01 08	18.996
2023 05 01 09	19.074
2023 05 01 10	19.193
2023 05 01 11	19.365
2023 05 01 12	19.598
2023 05 01 13	19.844
2023 05 01 14	20.062
2023 05 01 15	20.23
2023 05 01 16	20.326
2023 05 01 17	20.326
2023 05 01 18	20.129
2023 05 01 19	19.968
2023 05 01 20	19.841
2023 05 01 21	19.748
2023 05 01 22	19.67
2023 05 01 23	19.589
2023 05 02 00	19.489
2023 05 02 01	19.398
2023 05 02 02	19.331
2023 05 02 03	19.297
2023 05 02 04	19.302
2023 05 02 05	19.347
2023 05 02 06	19.405
2023 05 02 07	19.462
2023 05 02 08	19.517
2023 05 02 09	19.595
2023 05 02 10	19.722
2023 05 02 11	19.895
2023 05 02 12	20.107
2023 05 02 13	20.339
2023 05 02 14	20.571
2023 05 02 15	20.781
2023 05 02 16	20.94
2023 05 02 17	21.035
2023 05 02 18	21.059
2023 05 02 19	21.013
2023 05 02 20	20.915
2023 05 02 21	20.768
2023 05 02 22	20.665
2023 05 02 23	20.582
2023 05 03 00	20.21
2023 05 03 01	20.14
2023 05 03 02	20.091
2023 05 03 03	20.048
2023 05 03 04	19.967
2023 05 03 05	19.887
2023 05 03 06	19.819
2023 05 03 07	19.751
2023 05 03 08	19.71
2023 05 03 09	19.695
2023 05 03 10	19.697
2023 05 03 11	19.711
2023 05 03 12	19.738
2023 05 03 13	19.78
2023 05 03 14	19.84
2023 05 03 15	19.9
2023 05 03 16	19.946
2023 05 03 17	19.959
2023 05 03 18	19.926
2023 05 03 19	19.859
2023 05 03 20	19.776
2023 05 03 21	19.706
2023 05 03 22	19.654
2023 05 03 23	19.616
2023 05 04 00	19.582
2023 05 04 01	19.558
2023 05 04 02	19.542
2023 05 04 03	19.526
2023 05 04 04	19.512
2023 05 04 05	19.501
2023 05 04 06	19.496
2023 05 04 07	19.497
2023 05 04 08	19.514
2023 05 04 09	19.57
2023 05 04 10	19.685
2023 05 04 11	19.84
2023 05 04 12	19.933
2023 05 04 13	19.984
2023 05 04 14	20.003
2023 05 04 15	20.013
2023 05 04 16	20.004
2023 05 04 17	19.973
2023 05 04 18	19.922
2023 05 04 19	19.874
2023 05 04 20	19.835
2023 05 04 21	19.799
2023 05 04 22	19.771
2023 05 04 23	19.742
2023 05 05 00	19.714
2023 05 05 01	19.686
2023 05 05 02	19.659
2023 05 05 03	19.633
2023 05 05 04	19.603
2023 05 05 05	19.574
2023 05 05 06	19.546
2023 05 05 07	19.532
2023 05 05 08	19.535
2023 05 05 09	19.559
2023 05 05 10	19.618
2023 05 05 11	19.726
2023 05 05 12	19.796
2023 05 05 13	19.824
2023 05 05 14	19.853
2023 05 05 15	19.874
2023 05 05 16	19.877
2023 05 05 17	19.858
2023 05 05 18	19.823
2023 05 05 19	19.792
2023 05 05 20	19.763
2023 05 05 21	19.731
2023 05 05 22	19.694
2023 05 05 23	19.652
2023 05 06 00	19.609
2023 05 06 01	19.582
2023 05 06 02	19.563
2023 05 06 03	19.549
2023 05 06 04	19.542
2023 05 06 05	19.54
2023 05 06 06	19.542
2023 05 06 07	19.546
2023 05 06 08	19.554
2023 05 06 09	19.581
2023 05 06 10	19.639
2023 05 06 11	19.708
2023 05 06 12	19.757
2023 05 06 13	19.793
2023 05 06 14	19.823
2023 05 06 15	19.85
2023 05 06 16	19.86
2023 05 06 17	19.852
2023 05 06 18	19.831
2023 05 06 19	19.804
2023 05 06 20	19.772
2023 05 06 21	19.739
2023 05 06 22	19.708
2023 05 06 23	19.683
2023 05 07 00	19.664
2023 05 07 01	19.644
2023 05 07 02	19.627
2023 05 07 03	19.612
2023 05 07 04	19.597
2023 05 07 05	19.582
2023 05 07 06	19.566
2023 05 07 07	19.561
2023 05 07 08	19.572
2023 05 07 09	19.615
2023 05 07 10	19.706
2023 05 07 11	19.793
2023 05 07 12	19.838
2023 05 07 13	19.889
2023 05 07 14	19.942
2023 05 07 15	19.979
2023 05 07 16	19.999
2023 05 07 17	20.001
2023 05 07 18	19.985
2023 05 07 19	19.96
2023 05 07 20	19.929
2023 05 07 21	19.902
2023 05 07 22	19.87
2023 05 07 23	19.834
2023 05 08 00	19.793
2023 05 08 01	19.756
2023 05 08 02	19.725
2023 05 08 03	19.695
2023 05 08 04	19.667
2023 05 08 05	19.641
2023 05 08 06	19.622
2023 05 08 07	19.617
2023 05 08 08	19.633
2023 05 08 09	19.676
2023 05 08 10	19.769
2023 05 08 11	19.95
2023 05 08 12	20.176
2023 05 08 13	20.394
2023 05 08 14	20.577
2023 05 08 15	20.562
2023 05 08 16	20.455
2023 05 08 17	20.376
2023 05 08 18	20.306
2023 05 08 19	20.232
2023 05 08 20	20.172
2023 05 08 21	20.117
2023 05 08 22	20.047
2023 05 08 23	19.957
2023 05 09 00	19.889
2023 05 09 01	19.84
2023 05 09 02	19.801
2023 05 09 03	19.766
2023 05 09 04	19.734
2023 05 09 05	19.706
2023 05 09 06	19.685
2023 05 09 07	19.683
2023 05 09 08	19.706
2023 05 09 09	19.765
2023 05 09 10	19.889
2023 05 09 11	20.091
2023 05 09 12	20.32
2023 05 09 13	20.541
2023 05 09 14	20.752
2023 05 09 15	20.911
2023 05 09 16	20.92
2023 05 09 17	20.855
2023 05 09 18	20.707
2023 05 09 19	20.524
2023 05 09 20	20.371
2023 05 09 21	20.258
2023 05 09 22	20.16
2023 05 09 23	20.061
2023 05 10 00	19.715
2023 05 10 01	19.674
2023 05 10 02	19.628
2023 05 10 03	19.578
2023 05 10 04	19.529
2023 05 10 05	19.484
2023 05 10 06	19.447
2023 05 10 07	19.428
2023 05 10 08	19.431
2023 05 10 09	19.455
2023 05 10 10	19.504
2023 05 10 11	19.598
2023 05 10 12	19.794
2023 05 10 13	20.055
2023 05 10 14	20.248
2023 05 10 15	20.189
2023 05 10 16	20.145
2023 05 10 17	20.091
2023 05 10 18	20.017
2023 05 10 19	19.966
2023 05 10 20	19.924
2023 05 10 21	19.852
2023 05 10 22	19.756
2023 05 10 23	19.677
2023 05 11 00	19.608
2023 05 11 01	19.546
2023 05 11 02	19.489
2023 05 11 03	19.439
2023 05 11 04	19.396
2023 05 11 05	19.357
2023 05 11 06	19.327
2023 05 11 07	19.311
2023 05 11 08	19.317
2023 05 11 09	19.346
2023 05 11 10	19.409
2023 05 11 11	19.538
2023 05 11 12	19.641
2023 05 11 13	19.682
2023 05 11 14	19.713
2023 05 11 15	19.74
2023 05 11 16	19.759
2023 05 11 17	19.767
2023 05 11 18	19.768
2023 05 11 19	19.761
2023 05 11 20	19.742
2023 05 11 21	19.713
2023 05 11 22	19.67
2023 05 11 23	19.609
2023 05 12 00	19.536
2023 05 12 01	19.475
2023 05 12 02	19.43
2023 05 12 03	19.397
2023 05 12 04	19.367
2023 05 12 05	19.339
2023 05 12 06	19.315
2023 05 12 07	19.303
2023 05 12 08	19.308
2023 05 12 09	19.336
2023 05 12 10	19.41
2023 05 12 11	19.558
2023 05 12 12	19.676
2023 05 12 13	19.761
2023 05 12 14	19.789
2023 05 12 15	19.799
2023 05 12 16	19.813
2023 05 12 17	19.845
2023 05 12 18	19.84
2023 05 12 19	19.762
2023 05 12 20	19.679
2023 05 12 21	19.605
2023 05 12 22	19.529
2023 05 12 23	19.462
2023 05 13 00	19.41
2023 05 13 01	19.37
2023 05 13 02	19.34
2023 05 13 03	19.314
2023 05 13 04	19.288
2023 05 13 05	19.259
2023 05 13 06	19.232
2023 05 13 07	19.215
2023 05 13 08	19.216
2023 05 13 09	19.242
2023 05 13 10	19.327
2023 05 13 11	19.506
2023 05 13 12	19.723
2023 05 13 13	19.929
2023 05 13 14	20.094
2023 05 13 15	20.09
2023 05 13 16	19.903
2023 05 13 17	19.777
2023 05 13 18	19.684
2023 05 13 19	19.617
2023 05 13 20	19.573
2023 05 13 21	19.537
2023 05 13 22	19.5
2023 05 13 23	19.459
2023 05 14 00	19.423
2023 05 14 01	19.394
2023 05 14 02	19.381
2023 05 14 03	19.372
2023 05 14 04	19.357
2023 05 14 05	19.34
2023 05 14 06	19.323
2023 05 14 07	19.312
2023 05 14 08	19.311
2023 05 14 09	19.347
2023 05 14 10	19.427
2023 05 14 11	19.517
2023 05 14 12	19.587
2023 05 14 13	19.629
2023 05 14 14	19.662
2023 05 14 15	19.681
2023 05 14 16	19.677
2023 05 14 17	19.651
2023 05 14 18	19.617
2023 05 14 19	19.587
2023 05 14 20	19.56
2023 05 14 21	19.538
2023 05 14 22	19.521
2023 05 14 23	19.508
2023 05 15 00	19.496
2023 05 15 01	19.484
2023 05 15 02	19.473
2023 05 15 03	19.465
2023 05 15 04	19.458
2023 05 15 05	19.45
2023 05 15 06	19.442
2023 05 15 07	19.44
2023 05 15 08	19.45
2023 05 15 09	19.486
2023 05 15 10	19.576
2023 05 15 11	19.657
2023 05 15 12	19.691
2023 05 15 13	19.709
2023 05 15 14	19.718
2023 05 15 15	19.707
2023 05 15 16	19.671
2023 05 15 17	19.614
2023 05 15 18	19.548
2023 05 15 19	19.5
2023 05 15 20	19.476
2023 05 15 21	19.475
2023 05 15 22	19.485
2023 05 15 23	19.489
2023 05 16 00	19.48
2023 05 16 01	19.465
2023 05 16 02	19.445
2023 05 16 03	19.425
2023 05 16 04	19.409
2023 05 16 05	19.398
2023 05 16 06	19.393
2023 05 16 07	19.4
2023 05 16 08	19.424
2023 05 16 09	19.472
2023 05 16 10	19.564
2023 05 16 11	19.728
2023 05 16 12	19.925
2023 05 16 13	20.115
2023 05 16 14	20.274
2023 05 16 15	20.381
2023 05 16 16	20.424
2023 05 16 17	20.315
2023 05 16 18	20.158
2023 05 16 19	20.005
2023 05 16 20	19.894
2023 05 16 21	19.823
2023 05 16 22	19.781
2023 05 16 23	19.754
2023 05 17 00	19.26
2023 05 17 01	19.268
2023 05 17 02	19.271
2023 05 17 03	19.269
2023 05 17 04	19.269
2023 05 17 05	19.268
2023 05 17 06	19.256
2023 05 17 07	19.246
2023 05 17 08	19.233
2023 05 17 09	19.221
2023 05 17 10	19.21
2023 05 17 11	19.203
2023 05 17 12	19.227
2023 05 17 13	19.288
2023 05 17 14	19.344
2023 05 17 15	19.372
2023 05 17 16	19.4
2023 05 17 17	19.423
2023 05 17 18	19.433
2023 05 17 19	19.426
2023 05 17 20	19.409
2023 05 17 21	19.391
2023 05 17 22	19.38
2023 05 17 23	19.376
2023 05 18 00	19.364
2023 05 18 01	19.358
2023 05 18 02	19.353
2023 05 18 03	19.343
2023 05 18 04	19.331
2023 05 18 05	19.313
2023 05 18 06	19.302
2023 05 18 07	19.302
2023 05 18 08	19.324
2023 05 18 09	19.383
2023 05 18 10	19.469
2023 05 18 11	19.557
2023 05 18 12	19.621
2023 05 18 13	19.689
2023 05 18 14	19.759
2023 05 18 15	19.814
2023 05 18 16	19.839
2023 05 18 17	19.835
2023 05 18 18	19.814
2023 05 18 19	19.785
2023 05 18 20	19.749
2023 05 18 21	19.713
2023 05 18 22	19.68
2023 05 18 23	19.651
2023 05 19 00	19.635
2023 05 19 01	19.623
2023 05 19 02	19.606
2023 05 19 03	19.585
2023 05 19 04	19.557
2023 05 19 05	19.526
2023 05 19 06	19.497
2023 05 19 07	19.483
2023 05 19 08	19.499
2023 05 19 09	19.578
2023 05 19 10	19.728
2023 05 19 11	19.922
2023 05 19 12	20.128
2023 05 19 13	20.323
2023 05 19 14	20.435
2023 05 19 15	20.349
2023 05 19 16	20.252
2023 05 19 17	20.156
2023 05 19 18	20.058
2023 05 19 19	19.976
2023 05 19 20	19.909
2023 05 19 21	19.848
2023 05 19 22	19.788
2023 05 19 23	19.726
2023 05 20 00	19.662
2023 05 20 01	19.604
2023 05 20 02	19.554
2023 05 20 03	19.516
2023 05 20 04	19.488
2023 05 20 05	19.475
2023 05 20 06	19.475
2023 05 20 07	19.49
2023 05 20 08	19.526
2023 05 20 09	19.602
2023 05 20 10	19.722
2023 05 20 11	19.861
2023 05 20 12	19.983
2023 05 20 13	20.065
2023 05 20 14	20.102
2023 05 20 15	20.094
2023 05 20 16	20.068
2023 05 20 17	20.019
2023 05 20 18	19.955
2023 05 20 19	19.89
2023 05 20 20	19.823
2023 05 20 21	19.76
2023 05 20 22	19.709
2023 05 20 23	19.672
2023 05 21 00	19.629
2023 05 21 01	19.608
2023 05 21 02	19.602
2023 05 21 03	19.611
2023 05 21 04	19.636
2023 05 21 05	19.668
2023 05 21 06	19.697
2023 05 21 07	19.718
2023 05 21 08	19.736
2023 05 21 09	19.755
2023 05 21 10	19.759
2023 05 21 11	19.741
2023 05 21 12	19.717
2023 05 21 13	19.678
2023 05 21 14	19.655
2023 05 21 15	19.669
2023 05 21 16	19.701
2023 05 21 17	19.726
2023 05 21 18	19.732
2023 05 21 19	19.727
2023 05 21 20	19.728
2023 05 21 21	19.722
2023 05 21 22	19.718
2023 05 21 23	19.716
2023 05 22 00	19.721
2023 05 22 01	19.734
2023 05 22 02	19.749
2023 05 22 03	19.763
2023 05 22 04	19.773
2023 05 22 05	19.786
2023 05 22 06	19.791
2023 05 22 07	19.796
2023 05 22 08	19.806
2023 05 22 09	19.824
2023 05 22 10	19.862
2023 05 22 11	19.933
2023 05 22 12	20.033
2023 05 22 13	20.157
2023 05 22 14	20.312
2023 05 22 15	20.497
2023 05 22 16	20.649
2023 05 22 17	20.718
2023 05 22 18	20.696
2023 05 22 19	20.605
2023 05 22 20	20.489
2023 05 22 21	20.419
2023 05 22 22	20.36
2023 05 22 23	20.309
2023 05 23 00	20.269
2023 05 23 01	20.231
2023 05 23 02	20.206
2023 05 23 03	20.181
2023 05 23 04	20.165
2023 05 23 05	20.156
2023 05 23 06	20.144
2023 05 23 07	20.128
2023 05 23 08	20.105
2023 05 23 09	20.102
2023 05 23 10	20.124
2023 05 23 11	20.189
2023 05 23 12	20.279
2023 05 23 13	20.347
2023 05 23 14	20.388
2023 05 23 15	20.432
2023 05 23 16	20.468
2023 05 23 17	20.474
2023 05 23 18	20.453
2023 05 23 19	20.406
2023 05 23 20	20.356
2023 05 23 21	20.299
2023 05 23 22	20.234
2023 05 23 23	20.268
2023 05 24 00	20.055
2023 05 24 01	20.05
2023 05 24 02	20.039
2023 05 24 03	20.032
2023 05 24 04	20.017
2023 05 24 05	19.998
2023 05 24 06	19.979
2023 05 24 07	19.965
2023 05 24 08	19.971
2023 05 24 09	20.019
2023 05 24 10	20.118
2023 05 24 11	20.246
2023 05 24 12	20.387
2023 05 24 13	20.558
2023 05 24 14	20.734
2023 05 24 15	20.872
2023 05 24 16	20.955
2023 05 24 17	20.979
2023 05 24 18	20.935
2023 05 24 19	20.787
2023 05 24 20	20.646
2023 05 24 21	20.542
2023 05 24 22	20.468
2023 05 24 23	20.411
2023 05 25 00	20.37
2023 05 25 01	20.333
2023 05 25 02	20.299
2023 05 25 03	20.266
2023 05 25 04	20.234
2023 05 25 05	20.203
2023 05 25 06	20.173
2023 05 25 07	20.155
2023 05 25 08	20.165
2023 05 25 09	20.228
2023 05 25 10	20.349
2023 05 25 11	20.504
2023 05 25 12	20.577
2023 05 25 13	20.665
2023 05 25 14	20.683
2023 05 25 15	20.675
