Null value: -9999.9	
Date (GMT)	Salinity(psu)
2013 06 30 10	36.522
2013 06 30 11	36.522
2013 06 30 12	36.522
2013 06 30 13	36.522
2013 06 30 14	36.522
2013 06 30 15	36.522
2013 06 30 16	36.522
2013 06 30 17	36.522
2013 06 30 18	36.522
2013 06 30 19	36.522
2013 06 30 20	36.522
2013 06 30 21	36.522
2013 06 30 22	36.522
2013 06 30 23	36.522
2013 07 01 00	36.554
2013 07 01 01	36.554
2013 07 01 02	36.554
2013 07 01 03	36.554
2013 07 01 04	36.554
2013 07 01 05	36.554
2013 07 01 06	36.554
2013 07 01 07	36.554
2013 07 01 08	36.554
2013 07 01 09	36.554
2013 07 01 10	36.554
2013 07 01 11	36.554
2013 07 01 12	36.554
2013 07 01 13	36.554
2013 07 01 14	36.554
2013 07 01 15	36.554
2013 07 01 16	36.554
2013 07 01 17	36.554
2013 07 01 18	36.554
2013 07 01 19	36.554
2013 07 01 20	36.554
2013 07 01 21	36.554
2013 07 01 22	36.554
2013 07 01 23	36.554
2013 07 02 00	36.562
2013 07 02 01	36.562
2013 07 02 02	36.562
2013 07 02 03	36.562
2013 07 02 04	36.562
2013 07 02 05	36.562
2013 07 02 06	36.562
2013 07 02 07	36.562
2013 07 02 08	36.562
2013 07 02 09	36.562
2013 07 02 10	36.562
2013 07 02 11	36.562
2013 07 02 12	36.562
2013 07 02 13	36.562
2013 07 02 14	36.562
2013 07 02 15	36.562
2013 07 02 16	36.562
2013 07 02 17	36.562
2013 07 02 18	36.562
2013 07 02 19	36.562
2013 07 02 20	36.562
2013 07 02 21	36.562
2013 07 02 22	36.562
2013 07 02 23	36.562
2013 07 03 00	36.544
2013 07 03 01	36.544
2013 07 03 02	36.544
2013 07 03 03	36.544
2013 07 03 04	36.544
2013 07 03 05	36.544
2013 07 03 06	36.544
2013 07 03 07	36.544
2013 07 03 08	36.544
2013 07 03 09	36.544
2013 07 03 10	36.544
2013 07 03 11	36.544
2013 07 03 12	36.544
2013 07 03 13	36.544
2013 07 03 14	36.544
2013 07 03 15	36.544
2013 07 03 16	36.544
2013 07 03 17	36.544
2013 07 03 18	36.544
2013 07 03 19	36.544
2013 07 03 20	36.544
2013 07 03 21	36.544
2013 07 03 22	36.544
2013 07 03 23	36.544
2013 07 04 00	36.55
2013 07 04 01	36.55
2013 07 04 02	36.55
2013 07 04 03	36.55
2013 07 04 04	36.55
2013 07 04 05	36.55
2013 07 04 06	36.55
2013 07 04 07	36.55
2013 07 04 08	36.55
2013 07 04 09	36.55
2013 07 04 10	36.55
2013 07 04 11	36.55
2013 07 04 12	36.55
2013 07 04 13	36.55
2013 07 04 14	36.55
2013 07 04 15	36.55
2013 07 04 16	36.55
2013 07 04 17	36.55
2013 07 04 18	36.55
2013 07 04 19	36.55
2013 07 04 20	36.55
2013 07 04 21	36.55
2013 07 04 22	36.55
2013 07 04 23	36.55
2013 07 05 00	36.567
2013 07 05 01	36.567
2013 07 05 02	36.567
2013 07 05 03	36.567
2013 07 05 04	36.567
2013 07 05 05	36.567
2013 07 05 06	36.567
2013 07 05 07	36.567
2013 07 05 08	36.567
2013 07 05 09	36.567
2013 07 05 10	36.567
2013 07 05 11	36.567
2013 07 05 12	36.567
2013 07 05 13	36.567
2013 07 05 14	36.567
2013 07 05 15	36.567
2013 07 05 16	36.567
2013 07 05 17	36.567
2013 07 05 18	36.567
2013 07 05 19	36.567
2013 07 05 20	36.567
2013 07 05 21	36.567
2013 07 05 22	36.567
2013 07 05 23	36.567
2013 07 06 00	36.598
2013 07 06 01	36.598
2013 07 06 02	36.598
2013 07 06 03	36.598
2013 07 06 04	36.598
2013 07 06 05	36.598
2013 07 06 06	36.598
2013 07 06 07	36.598
2013 07 06 08	36.598
2013 07 06 09	36.598
2013 07 06 10	36.598
2013 07 06 11	36.598
2013 07 06 12	36.598
2013 07 06 13	36.598
2013 07 06 14	36.598
2013 07 06 15	36.598
2013 07 06 16	36.598
2013 07 06 17	36.598
2013 07 06 18	36.598
2013 07 06 19	36.598
2013 07 06 20	36.598
2013 07 06 21	36.598
2013 07 06 22	36.598
2013 07 06 23	36.598
2013 07 07 00	36.606
2013 07 07 01	36.606
2013 07 07 02	36.606
2013 07 07 03	36.606
2013 07 07 04	36.606
2013 07 07 05	36.606
2013 07 07 06	36.606
2013 07 07 07	36.606
2013 07 07 08	36.606
2013 07 07 09	36.606
2013 07 07 10	36.606
2013 07 07 11	36.606
2013 07 07 12	36.606
2013 07 07 13	36.606
2013 07 07 14	36.606
2013 07 07 15	36.606
2013 07 07 16	36.606
2013 07 07 17	36.606
2013 07 07 18	36.606
2013 07 07 19	36.606
2013 07 07 20	36.606
2013 07 07 21	36.606
2013 07 07 22	36.606
2013 07 07 23	36.606
2013 07 08 00	36.586
2013 07 08 01	36.586
2013 07 08 02	36.586
2013 07 08 03	36.586
2013 07 08 04	36.586
2013 07 08 05	36.586
2013 07 08 06	36.586
2013 07 08 07	36.586
2013 07 08 08	36.586
2013 07 08 09	36.586
2013 07 08 10	36.586
2013 07 08 11	36.586
2013 07 08 12	36.586
2013 07 08 13	36.586
2013 07 08 14	36.586
2013 07 08 15	36.586
2013 07 08 16	36.586
2013 07 08 17	36.586
2013 07 08 18	36.586
2013 07 08 19	36.586
2013 07 08 20	36.586
2013 07 08 21	36.586
2013 07 08 22	36.586
2013 07 08 23	36.586
2013 07 09 00	36.574
2013 07 09 01	36.574
2013 07 09 02	36.574
2013 07 09 03	36.574
2013 07 09 04	36.574
2013 07 09 05	36.574
2013 07 09 06	36.574
2013 07 09 07	36.574
2013 07 09 08	36.574
2013 07 09 09	36.574
2013 07 09 10	36.574
2013 07 09 11	36.574
2013 07 09 12	36.574
2013 07 09 13	36.574
2013 07 09 14	36.574
2013 07 09 15	36.574
2013 07 09 16	36.574
2013 07 09 17	36.574
2013 07 09 18	36.574
2013 07 09 19	36.574
2013 07 09 20	36.574
2013 07 09 21	36.574
2013 07 09 22	36.574
2013 07 09 23	36.574
2013 07 10 00	36.572
2013 07 10 01	36.572
2013 07 10 02	36.572
2013 07 10 03	36.572
2013 07 10 04	36.572
2013 07 10 05	36.572
2013 07 10 06	36.572
2013 07 10 07	36.572
2013 07 10 08	36.572
2013 07 10 09	36.572
2013 07 10 10	36.572
2013 07 10 11	36.572
2013 07 10 12	36.572
2013 07 10 13	36.572
2013 07 10 14	36.572
2013 07 10 15	36.572
2013 07 10 16	36.572
2013 07 10 17	36.572
2013 07 10 18	36.572
2013 07 10 19	36.572
2013 07 10 20	36.572
2013 07 10 21	36.572
2013 07 10 22	36.572
2013 07 10 23	36.572
2013 07 11 00	36.579
2013 07 11 01	36.579
2013 07 11 02	36.579
2013 07 11 03	36.579
2013 07 11 04	36.579
2013 07 11 05	36.579
2013 07 11 06	36.579
2013 07 11 07	36.579
2013 07 11 08	36.579
2013 07 11 09	36.579
2013 07 11 10	36.579
2013 07 11 11	36.579
2013 07 11 12	36.579
2013 07 11 13	36.579
2013 07 11 14	36.579
2013 07 11 15	36.579
2013 07 11 16	36.579
2013 07 11 17	36.579
2013 07 11 18	36.579
2013 07 11 19	36.579
2013 07 11 20	36.579
2013 07 11 21	36.579
2013 07 11 22	36.579
2013 07 11 23	36.579
2013 07 12 00	36.586
2013 07 12 01	36.586
2013 07 12 02	36.586
2013 07 12 03	36.586
2013 07 12 04	36.586
2013 07 12 05	36.586
2013 07 12 06	36.586
2013 07 12 07	36.586
2013 07 12 08	36.586
2013 07 12 09	36.586
2013 07 12 10	36.586
2013 07 12 11	36.586
2013 07 12 12	36.586
2013 07 12 13	36.586
2013 07 12 14	36.586
2013 07 12 15	36.586
2013 07 12 16	36.586
2013 07 12 17	36.586
2013 07 12 18	36.586
2013 07 12 19	36.586
2013 07 12 20	36.586
2013 07 12 21	36.586
2013 07 12 22	36.586
2013 07 12 23	36.586
2013 07 13 00	36.59
2013 07 13 01	36.59
2013 07 13 02	36.59
2013 07 13 03	36.59
2013 07 13 04	36.59
2013 07 13 05	36.59
2013 07 13 06	36.59
2013 07 13 07	36.59
2013 07 13 08	36.59
2013 07 13 09	36.59
2013 07 13 10	36.59
2013 07 13 11	36.59
2013 07 13 12	36.59
2013 07 13 13	36.59
2013 07 13 14	36.59
2013 07 13 15	36.59
2013 07 13 16	36.59
2013 07 13 17	36.59
2013 07 13 18	36.59
2013 07 13 19	36.59
2013 07 13 20	36.59
2013 07 13 21	36.59
2013 07 13 22	36.59
2013 07 13 23	36.59
2013 07 14 00	36.599
2013 07 14 01	36.599
2013 07 14 02	36.599
2013 07 14 03	36.599
2013 07 14 04	36.599
2013 07 14 05	36.599
2013 07 14 06	36.599
2013 07 14 07	36.599
2013 07 14 08	36.599
2013 07 14 09	36.599
2013 07 14 10	36.599
2013 07 14 11	36.599
2013 07 14 12	36.599
2013 07 14 13	36.599
2013 07 14 14	36.599
2013 07 14 15	36.599
2013 07 14 16	36.599
2013 07 14 17	36.599
2013 07 14 18	36.599
2013 07 14 19	36.599
2013 07 14 20	36.599
2013 07 14 21	36.599
2013 07 14 22	36.599
2013 07 14 23	36.599
2013 07 15 00	36.614
2013 07 15 01	36.614
2013 07 15 02	36.614
2013 07 15 03	36.614
2013 07 15 04	36.614
2013 07 15 05	36.614
2013 07 15 06	36.614
2013 07 15 07	36.614
2013 07 15 08	36.614
2013 07 15 09	36.614
2013 07 15 10	36.614
2013 07 15 11	36.614
2013 07 15 12	36.614
2013 07 15 13	36.614
2013 07 15 14	36.614
2013 07 15 15	36.614
2013 07 15 16	36.614
2013 07 15 17	36.614
2013 07 15 18	36.614
2013 07 15 19	36.614
2013 07 15 20	36.614
2013 07 15 21	36.614
2013 07 15 22	36.614
2013 07 15 23	36.614
2013 07 16 00	36.618
2013 07 16 01	36.618
2013 07 16 02	36.618
2013 07 16 03	36.618
2013 07 16 04	36.618
2013 07 16 05	36.618
2013 07 16 06	36.618
2013 07 16 07	36.618
2013 07 16 08	36.618
2013 07 16 09	36.618
2013 07 16 10	36.618
2013 07 16 11	36.618
2013 07 16 12	36.618
2013 07 16 13	36.618
2013 07 16 14	36.618
2013 07 16 15	36.618
2013 07 16 16	36.618
2013 07 16 17	36.618
2013 07 16 18	36.618
2013 07 16 19	36.618
2013 07 16 20	36.618
2013 07 16 21	36.618
2013 07 16 22	36.618
2013 07 16 23	36.618
2013 07 17 00	36.608
2013 07 17 01	36.608
2013 07 17 02	36.608
2013 07 17 03	36.608
2013 07 17 04	36.608
2013 07 17 05	36.608
2013 07 17 06	36.608
2013 07 17 07	36.608
2013 07 17 08	36.608
2013 07 17 09	36.608
2013 07 17 10	36.608
2013 07 17 11	36.608
2013 07 17 12	36.608
2013 07 17 13	36.608
2013 07 17 14	36.608
2013 07 17 15	36.608
2013 07 17 16	36.608
2013 07 17 17	36.608
2013 07 17 18	36.608
2013 07 17 19	36.608
2013 07 17 20	36.608
2013 07 17 21	36.608
2013 07 17 22	36.608
2013 07 17 23	36.608
2013 07 18 00	36.539
2013 07 18 01	36.539
2013 07 18 02	36.539
2013 07 18 03	36.539
2013 07 18 04	36.539
2013 07 18 05	36.539
2013 07 18 06	36.539
2013 07 18 07	36.539
2013 07 18 08	36.539
2013 07 18 09	36.539
2013 07 18 10	36.539
2013 07 18 11	36.539
2013 07 18 12	36.539
2013 07 18 13	36.539
2013 07 18 14	36.539
2013 07 18 15	36.539
2013 07 18 16	36.539
2013 07 18 17	36.539
2013 07 18 18	36.539
2013 07 18 19	36.539
2013 07 18 20	36.539
2013 07 18 21	36.539
2013 07 18 22	36.539
2013 07 18 23	36.539
2013 07 19 00	36.486
2013 07 19 01	36.486
2013 07 19 02	36.486
2013 07 19 03	36.486
2013 07 19 04	36.486
2013 07 19 05	36.486
2013 07 19 06	36.486
2013 07 19 07	36.486
2013 07 19 08	36.486
2013 07 19 09	36.486
2013 07 19 10	36.486
2013 07 19 11	36.486
2013 07 19 12	36.486
2013 07 19 13	36.486
2013 07 19 14	36.486
2013 07 19 15	36.486
2013 07 19 16	36.486
2013 07 19 17	36.486
2013 07 19 18	36.486
2013 07 19 19	36.486
2013 07 19 20	36.486
2013 07 19 21	36.486
2013 07 19 22	36.486
2013 07 19 23	36.486
2013 07 20 00	36.495
2013 07 20 01	36.495
2013 07 20 02	36.495
2013 07 20 03	36.495
2013 07 20 04	36.495
2013 07 20 05	36.495
2013 07 20 06	36.495
2013 07 20 07	36.495
2013 07 20 08	36.495
2013 07 20 09	36.495
2013 07 20 10	36.495
2013 07 20 11	36.495
2013 07 20 12	36.495
2013 07 20 13	36.495
2013 07 20 14	36.495
2013 07 20 15	36.495
2013 07 20 16	36.495
2013 07 20 17	36.495
2013 07 20 18	36.495
2013 07 20 19	36.495
2013 07 20 20	36.495
2013 07 20 21	36.495
2013 07 20 22	36.495
2013 07 20 23	36.495
2013 07 21 00	36.533
2013 07 21 01	36.533
2013 07 21 02	36.533
2013 07 21 03	36.533
2013 07 21 04	36.533
2013 07 21 05	36.533
2013 07 21 06	36.533
2013 07 21 07	36.533
2013 07 21 08	36.533
2013 07 21 09	36.533
2013 07 21 10	36.533
2013 07 21 11	36.533
2013 07 21 12	36.533
2013 07 21 13	36.533
2013 07 21 14	36.533
2013 07 21 15	36.533
2013 07 21 16	36.533
2013 07 21 17	36.533
2013 07 21 18	36.533
2013 07 21 19	36.533
2013 07 21 20	36.533
2013 07 21 21	36.533
2013 07 21 22	36.533
2013 07 21 23	36.533
2013 07 22 00	36.572
2013 07 22 01	36.572
2013 07 22 02	36.572
2013 07 22 03	36.572
2013 07 22 04	36.572
2013 07 22 05	36.572
2013 07 22 06	36.572
2013 07 22 07	36.572
2013 07 22 08	36.572
2013 07 22 09	36.572
2013 07 22 10	36.572
2013 07 22 11	36.572
2013 07 22 12	36.572
2013 07 22 13	36.572
2013 07 22 14	36.572
2013 07 22 15	36.572
2013 07 22 16	36.572
2013 07 22 17	36.572
2013 07 22 18	36.572
2013 07 22 19	36.572
2013 07 22 20	36.572
2013 07 22 21	36.572
2013 07 22 22	36.572
2013 07 22 23	36.572
2013 07 23 00	36.612
2013 07 23 01	36.612
2013 07 23 02	36.612
2013 07 23 03	36.612
2013 07 23 04	36.612
2013 07 23 05	36.612
2013 07 23 06	36.612
2013 07 23 07	36.612
2013 07 23 08	36.612
2013 07 23 09	36.612
2013 07 23 10	36.612
2013 07 23 11	36.612
2013 07 23 12	36.612
2013 07 23 13	36.612
2013 07 23 14	36.612
2013 07 23 15	36.612
2013 07 23 16	36.612
2013 07 23 17	36.612
2013 07 23 18	36.612
2013 07 23 19	36.612
2013 07 23 20	36.612
2013 07 23 21	36.612
2013 07 23 22	36.612
2013 07 23 23	36.612
2013 07 24 00	36.621
2013 07 24 01	36.621
2013 07 24 02	36.621
2013 07 24 03	36.621
2013 07 24 04	36.621
2013 07 24 05	36.621
2013 07 24 06	36.621
2013 07 24 07	36.621
2013 07 24 08	36.621
2013 07 24 09	36.621
2013 07 24 10	36.621
2013 07 24 11	36.621
2013 07 24 12	36.621
2013 07 24 13	36.621
2013 07 24 14	36.621
2013 07 24 15	36.621
2013 07 24 16	36.621
2013 07 24 17	36.621
2013 07 24 18	36.621
2013 07 24 19	36.621
2013 07 24 20	36.621
2013 07 24 21	36.621
2013 07 24 22	36.621
2013 07 24 23	36.621
2013 07 25 00	36.613
2013 07 25 01	36.613
2013 07 25 02	36.613
2013 07 25 03	36.613
2013 07 25 04	36.613
2013 07 25 05	36.613
2013 07 25 06	36.613
2013 07 25 07	36.613
2013 07 25 08	36.613
2013 07 25 09	36.613
2013 07 25 10	36.613
2013 07 25 11	36.613
2013 07 25 12	36.613
2013 07 25 13	36.613
2013 07 25 14	36.613
2013 07 25 15	36.613
2013 07 25 16	36.613
2013 07 25 17	36.613
2013 07 25 18	36.613
2013 07 25 19	36.613
2013 07 25 20	36.613
2013 07 25 21	36.613
2013 07 25 22	36.613
2013 07 25 23	36.613
2013 07 26 00	36.612
2013 07 26 01	36.612
2013 07 26 02	36.612
2013 07 26 03	36.612
2013 07 26 04	36.612
2013 07 26 05	36.612
2013 07 26 06	36.612
2013 07 26 07	36.612
2013 07 26 08	36.612
2013 07 26 09	36.612
2013 07 26 10	36.612
2013 07 26 11	36.612
2013 07 26 12	36.612
2013 07 26 13	36.612
2013 07 26 14	36.612
2013 07 26 15	36.612
2013 07 26 16	36.612
2013 07 26 17	36.612
2013 07 26 18	36.612
2013 07 26 19	36.612
2013 07 26 20	36.612
2013 07 26 21	36.612
2013 07 26 22	36.612
2013 07 26 23	36.612
2013 07 27 00	36.605
2013 07 27 01	36.605
2013 07 27 02	36.605
2013 07 27 03	36.605
2013 07 27 04	36.605
2013 07 27 05	36.605
2013 07 27 06	36.605
2013 07 27 07	36.605
2013 07 27 08	36.605
2013 07 27 09	36.605
2013 07 27 10	36.605
2013 07 27 11	36.605
2013 07 27 12	36.605
2013 07 27 13	36.605
2013 07 27 14	36.605
2013 07 27 15	36.605
2013 07 27 16	36.605
2013 07 27 17	36.605
2013 07 27 18	36.605
2013 07 27 19	36.605
2013 07 27 20	36.605
2013 07 27 21	36.605
2013 07 27 22	36.605
2013 07 27 23	36.605
2013 07 28 00	36.549
2013 07 28 01	36.549
2013 07 28 02	36.549
2013 07 28 03	36.549
2013 07 28 04	36.549
2013 07 28 05	36.549
2013 07 28 06	36.549
2013 07 28 07	36.549
2013 07 28 08	36.549
2013 07 28 09	36.549
2013 07 28 10	36.549
2013 07 28 11	36.549
2013 07 28 12	36.549
2013 07 28 13	36.549
2013 07 28 14	36.549
2013 07 28 15	36.549
2013 07 28 16	36.549
2013 07 28 17	36.549
2013 07 28 18	36.549
2013 07 28 19	36.549
2013 07 28 20	36.549
2013 07 28 21	36.549
2013 07 28 22	36.549
2013 07 28 23	36.549
2013 07 29 00	36.54
2013 07 29 01	36.54
2013 07 29 02	36.54
2013 07 29 03	36.54
2013 07 29 04	36.54
2013 07 29 05	36.54
2013 07 29 06	36.54
2013 07 29 07	36.54
2013 07 29 08	36.54
2013 07 29 09	36.54
2013 07 29 10	36.54
2013 07 29 11	36.54
2013 07 29 12	36.54
2013 07 29 13	36.54
2013 07 29 14	36.54
2013 07 29 15	36.54
2013 07 29 16	36.54
2013 07 29 17	36.54
2013 07 29 18	36.54
2013 07 29 19	36.54
2013 07 29 20	36.54
2013 07 29 21	36.54
2013 07 29 22	36.54
2013 07 29 23	36.54
2013 07 30 00	36.548
2013 07 30 01	36.548
2013 07 30 02	36.548
2013 07 30 03	36.548
2013 07 30 04	36.548
2013 07 30 05	36.548
2013 07 30 06	36.548
2013 07 30 07	36.548
2013 07 30 08	36.548
2013 07 30 09	36.548
2013 07 30 10	36.548
2013 07 30 11	36.548
2013 07 30 12	36.548
2013 07 30 13	36.548
2013 07 30 14	36.548
2013 07 30 15	36.548
2013 07 30 16	36.548
2013 07 30 17	36.548
2013 07 30 18	36.548
2013 07 30 19	36.548
2013 07 30 20	36.548
2013 07 30 21	36.548
2013 07 30 22	36.548
2013 07 30 23	36.548
2013 07 31 00	36.549
2013 07 31 01	36.549
2013 07 31 02	36.549
2013 07 31 03	36.549
2013 07 31 04	36.549
2013 07 31 05	36.549
2013 07 31 06	36.549
2013 07 31 07	36.549
2013 07 31 08	36.549
2013 07 31 09	36.549
2013 07 31 10	36.549
2013 07 31 11	36.549
2013 07 31 12	36.549
2013 07 31 13	36.549
2013 07 31 14	36.549
2013 07 31 15	36.549
2013 07 31 16	36.549
2013 07 31 17	36.549
2013 07 31 18	36.549
2013 07 31 19	36.549
2013 07 31 20	36.549
2013 07 31 21	36.549
2013 07 31 22	36.549
2013 07 31 23	36.549
2013 08 01 00	36.572
2013 08 01 01	36.572
2013 08 01 02	36.572
2013 08 01 03	36.572
2013 08 01 04	36.572
2013 08 01 05	36.572
2013 08 01 06	36.572
2013 08 01 07	36.572
2013 08 01 08	36.572
2013 08 01 09	36.572
2013 08 01 10	36.572
2013 08 01 11	36.572
2013 08 01 12	36.572
2013 08 01 13	36.572
2013 08 01 14	36.572
2013 08 01 15	36.572
2013 08 01 16	36.572
2013 08 01 17	36.572
2013 08 01 18	36.572
2013 08 01 19	36.572
2013 08 01 20	36.572
2013 08 01 21	36.572
2013 08 01 22	36.572
2013 08 01 23	36.572
2013 08 02 00	36.605
2013 08 02 01	36.605
2013 08 02 02	36.605
2013 08 02 03	36.605
2013 08 02 04	36.605
2013 08 02 05	36.605
2013 08 02 06	36.605
2013 08 02 07	36.605
2013 08 02 08	36.605
2013 08 02 09	36.605
2013 08 02 10	36.605
2013 08 02 11	36.605
2013 08 02 12	36.605
2013 08 02 13	36.605
2013 08 02 14	36.605
2013 08 02 15	36.605
2013 08 02 16	36.605
2013 08 02 17	36.605
2013 08 02 18	36.605
2013 08 02 19	36.605
2013 08 02 20	36.605
2013 08 02 21	36.605
2013 08 02 22	36.605
2013 08 02 23	36.605
2013 08 03 00	36.631
2013 08 03 01	36.631
2013 08 03 02	36.631
2013 08 03 03	36.631
2013 08 03 04	36.631
2013 08 03 05	36.631
2013 08 03 06	36.631
2013 08 03 07	36.631
2013 08 03 08	36.631
2013 08 03 09	36.631
2013 08 03 10	36.631
2013 08 03 11	36.631
2013 08 03 12	36.631
2013 08 03 13	36.631
2013 08 03 14	36.631
2013 08 03 15	36.631
2013 08 03 16	36.631
2013 08 03 17	36.631
2013 08 03 18	36.631
2013 08 03 19	36.631
2013 08 03 20	36.631
2013 08 03 21	36.631
2013 08 03 22	36.631
2013 08 03 23	36.631
2013 08 04 00	36.649
2013 08 04 01	36.649
2013 08 04 02	36.649
2013 08 04 03	36.649
2013 08 04 04	36.649
2013 08 04 05	36.649
2013 08 04 06	36.649
2013 08 04 07	36.649
2013 08 04 08	36.649
2013 08 04 09	36.649
2013 08 04 10	36.649
2013 08 04 11	36.649
2013 08 04 12	36.649
2013 08 04 13	36.649
2013 08 04 14	36.649
2013 08 04 15	36.649
2013 08 04 16	36.649
2013 08 04 17	36.649
2013 08 04 18	36.649
2013 08 04 19	36.649
2013 08 04 20	36.649
2013 08 04 21	36.649
2013 08 04 22	36.649
2013 08 04 23	36.649
2013 08 05 00	36.665
2013 08 05 01	36.665
2013 08 05 02	36.665
2013 08 05 03	36.665
2013 08 05 04	36.665
2013 08 05 05	36.665
2013 08 05 06	36.665
2013 08 05 07	36.665
2013 08 05 08	36.665
2013 08 05 09	36.665
2013 08 05 10	36.665
2013 08 05 11	36.665
2013 08 05 12	36.665
2013 08 05 13	36.665
2013 08 05 14	36.665
2013 08 05 15	36.665
2013 08 05 16	36.665
2013 08 05 17	36.665
2013 08 05 18	36.665
2013 08 05 19	36.665
2013 08 05 20	36.665
2013 08 05 21	36.665
2013 08 05 22	36.665
2013 08 05 23	36.665
2013 08 06 00	36.673
2013 08 06 01	36.673
2013 08 06 02	36.673
2013 08 06 03	36.673
2013 08 06 04	36.673
2013 08 06 05	36.673
2013 08 06 06	36.673
2013 08 06 07	36.673
2013 08 06 08	36.673
2013 08 06 09	36.673
2013 08 06 10	36.673
2013 08 06 11	36.673
2013 08 06 12	36.673
2013 08 06 13	36.673
2013 08 06 14	36.673
2013 08 06 15	36.673
2013 08 06 16	36.673
2013 08 06 17	36.673
2013 08 06 18	36.673
2013 08 06 19	36.673
2013 08 06 20	36.673
2013 08 06 21	36.673
2013 08 06 22	36.673
2013 08 06 23	36.673
2013 08 07 00	36.675
2013 08 07 01	36.675
2013 08 07 02	36.675
2013 08 07 03	36.675
2013 08 07 04	36.675
2013 08 07 05	36.675
2013 08 07 06	36.675
2013 08 07 07	36.675
2013 08 07 08	36.675
2013 08 07 09	36.675
2013 08 07 10	36.675
2013 08 07 11	36.675
2013 08 07 12	36.675
2013 08 07 13	36.675
2013 08 07 14	36.675
2013 08 07 15	36.675
2013 08 07 16	36.675
2013 08 07 17	36.675
2013 08 07 18	36.675
2013 08 07 19	36.675
2013 08 07 20	36.675
2013 08 07 21	36.675
2013 08 07 22	36.675
2013 08 07 23	36.675
2013 08 08 00	36.673
2013 08 08 01	36.673
2013 08 08 02	36.673
2013 08 08 03	36.673
2013 08 08 04	36.673
2013 08 08 05	36.673
2013 08 08 06	36.673
2013 08 08 07	36.673
2013 08 08 08	36.673
2013 08 08 09	36.673
2013 08 08 10	36.673
2013 08 08 11	36.673
2013 08 08 12	36.673
2013 08 08 13	36.673
2013 08 08 14	36.673
2013 08 08 15	36.673
2013 08 08 16	36.673
2013 08 08 17	36.673
2013 08 08 18	36.673
2013 08 08 19	36.673
2013 08 08 20	36.673
2013 08 08 21	36.673
2013 08 08 22	36.673
2013 08 08 23	36.673
2013 08 09 00	36.674
2013 08 09 01	36.674
2013 08 09 02	36.674
2013 08 09 03	36.674
2013 08 09 04	36.674
2013 08 09 05	36.674
2013 08 09 06	36.674
2013 08 09 07	36.674
2013 08 09 08	36.674
2013 08 09 09	36.674
2013 08 09 10	36.674
2013 08 09 11	36.674
2013 08 09 12	36.674
2013 08 09 13	36.674
2013 08 09 14	36.674
2013 08 09 15	36.674
2013 08 09 16	36.674
2013 08 09 17	36.674
2013 08 09 18	36.674
2013 08 09 19	36.674
2013 08 09 20	36.674
2013 08 09 21	36.674
2013 08 09 22	36.674
2013 08 09 23	36.674
2013 08 10 00	36.682
2013 08 10 01	36.682
2013 08 10 02	36.682
2013 08 10 03	36.682
2013 08 10 04	36.682
2013 08 10 05	36.682
2013 08 10 06	36.682
2013 08 10 07	36.682
2013 08 10 08	36.682
2013 08 10 09	36.682
2013 08 10 10	36.682
2013 08 10 11	36.682
2013 08 10 12	36.682
2013 08 10 13	36.682
2013 08 10 14	36.682
2013 08 10 15	36.682
2013 08 10 16	36.682
2013 08 10 17	36.682
2013 08 10 18	36.682
2013 08 10 19	36.682
2013 08 10 20	36.682
2013 08 10 21	36.682
2013 08 10 22	36.682
2013 08 10 23	36.682
2013 08 11 00	36.688
2013 08 11 01	36.688
2013 08 11 02	36.688
2013 08 11 03	36.688
2013 08 11 04	36.688
2013 08 11 05	36.688
2013 08 11 06	36.688
2013 08 11 07	36.688
2013 08 11 08	36.688
2013 08 11 09	36.688
2013 08 11 10	36.688
2013 08 11 11	36.688
2013 08 11 12	36.688
2013 08 11 13	36.688
2013 08 11 14	36.688
2013 08 11 15	36.688
2013 08 11 16	36.688
2013 08 11 17	36.688
2013 08 11 18	36.688
2013 08 11 19	36.688
2013 08 11 20	36.688
2013 08 11 21	36.688
2013 08 11 22	36.688
2013 08 11 23	36.688
2013 08 12 00	36.687
2013 08 12 01	36.687
2013 08 12 02	36.687
2013 08 12 03	36.687
2013 08 12 04	36.687
2013 08 12 05	36.687
2013 08 12 06	36.687
2013 08 12 07	36.687
2013 08 12 08	36.687
2013 08 12 09	36.687
2013 08 12 10	36.687
2013 08 12 11	36.687
2013 08 12 12	36.687
2013 08 12 13	36.687
2013 08 12 14	36.687
2013 08 12 15	36.687
2013 08 12 16	36.687
2013 08 12 17	36.687
2013 08 12 18	36.687
2013 08 12 19	36.687
2013 08 12 20	36.687
2013 08 12 21	36.687
2013 08 12 22	36.687
2013 08 12 23	36.687
2013 08 13 00	36.67
2013 08 13 01	36.67
2013 08 13 02	36.67
2013 08 13 03	36.67
2013 08 13 04	36.67
2013 08 13 05	36.67
2013 08 13 06	36.67
2013 08 13 07	36.67
2013 08 13 08	36.67
2013 08 13 09	36.67
2013 08 13 10	36.67
2013 08 13 11	36.67
2013 08 13 12	36.67
2013 08 13 13	36.67
2013 08 13 14	36.67
2013 08 13 15	36.67
2013 08 13 16	36.67
2013 08 13 17	36.67
2013 08 13 18	36.67
2013 08 13 19	36.67
2013 08 13 20	36.67
2013 08 13 21	36.67
2013 08 13 22	36.67
2013 08 13 23	36.67
2013 08 14 00	36.675
2013 08 14 01	36.675
2013 08 14 02	36.675
2013 08 14 03	36.675
